"step","time","part","epoch","loss","lr","chagas_auroc","chagas_auprc","chagas_accuracy","chagas_f_measure","challenge_score"
23100,"2025-02-22 12:04:51.363590","train",10,0.014298658818006516,0.0004802570352924118,"","","","",""
23200,"2025-02-22 12:05:11.319352","train",10,0.03079822286963463,0.00047788919100345936,"","","","",""
23300,"2025-02-22 12:05:30.936695","train",10,0.007208038121461868,0.0004755041305568433,"","","","",""
23400,"2025-02-22 12:05:50.615994","train",10,0.01361039187759161,0.0004731020847808306,"","","","",""
23500,"2025-02-22 12:06:10.381051","train",10,0.017706207931041718,0.00047068328614754355,"","","","",""
23600,"2025-02-22 12:06:30.215428","train",10,0.015398192219436169,0.0004682479687504608,"","","","",""
23700,"2025-02-22 12:06:49.900449","train",10,0.011898528784513474,0.0004657963682817617,"","","","",""
23800,"2025-02-22 12:07:09.474834","train",10,0.010941417887806892,0.0004633287220095156,"","","","",""
23900,"2025-02-22 12:07:29.120431","train",10,0.009378481656312943,0.00046084526875471893,"","","","",""
24000,"2025-02-22 12:07:49.113498","train",10,0.030834317207336426,0.0004583462488681823,"","","","",""
24100,"2025-02-22 12:08:09.156605","train",10,0.023774664849042892,0.0004558319042072682,"","","","",""
24200,"2025-02-22 12:08:28.734940","train",10,0.018295932561159134,0.0004533024781124848,"","","","",""
24300,"2025-02-22 12:08:48.395828","train",10,0.005517089739441872,0.0004507582153839346,"","","","",""
24400,"2025-02-22 12:09:08.847403","train",10,0.01315158698707819,0.00044819936225762286,"","","","",""
24500,"2025-02-22 12:09:29.264542","train",10,0.014883629977703094,0.0004456261663816263,"","","","",""
